-20.480000 -0.003333 0.122564
-20.440000 -0.003333 0.122851
-20.400000 -0.003333 0.121437
-20.360000 -0.003333 0.118407
-20.320000 -0.003333 0.113854
-20.280000 -0.003333 0.107880
-20.240000 -0.003333 0.100606
-20.200000 -0.003333 0.092172
-20.160000 -0.003333 0.082742
-20.120000 -0.003333 0.072507
-20.080000 -0.003333 0.061690
-20.040000 -0.003333 0.050547
-20.000000 -0.003333 0.039367
-19.960000 -0.003333 0.028464
-19.920000 -0.003333 0.018154
-19.880000 -0.003333 0.008737
-19.840000 -0.003333 0.000469
-19.800000 -0.003333 -0.006450
-19.760000 -0.003333 -0.011883
-19.720000 -0.003333 -0.015756
-19.680000 -0.003333 -0.018043
-19.640000 -0.003333 -0.018768
-19.600000 -0.003333 -0.017996
-19.560000 -0.003333 -0.015842
-19.520000 -0.003333 -0.012470
-19.480000 -0.003333 -0.008095
-19.440000 -0.003333 -0.002974
-19.400000 -0.003333 0.002622
-19.360000 -0.003333 0.008431
-19.320000 -0.003333 0.014238
-19.280000 -0.003333 0.019901
-19.240000 -0.003333 0.025364
-19.200000 -0.003333 0.030650
-19.160000 -0.003333 0.035839
-19.120000 -0.003333 0.041025
-19.080000 -0.003333 0.046274
-19.040000 -0.003333 0.051582
-19.000000 -0.003333 0.056848
-18.960000 -0.003333 0.061876
-18.920000 -0.003333 0.066392
-18.880000 -0.003333 0.070086
-18.840000 -0.003333 0.072659
-18.800000 -0.003333 0.073871
-18.760000 -0.003333 0.073572
-18.720000 -0.003333 0.071723
-18.680000 -0.003333 0.068392
-18.640000 -0.003333 0.063737
-18.600000 -0.003333 0.057976
-18.560000 -0.003333 0.051355
-18.520000 -0.003333 0.044114
-18.480000 -0.003333 0.036463
-18.440000 -0.003333 0.028567
-18.400000 -0.003333 0.020547
-18.360000 -0.003333 0.012494
-18.320000 -0.003333 0.004485
-18.280000 -0.003333 -0.003396
-18.240000 -0.003333 -0.011053
-18.200000 -0.003333 -0.018373
-18.160000 -0.003333 -0.025245
-18.120000 -0.003333 -0.031568
-18.080000 -0.003333 -0.037272
-18.040000 -0.003333 -0.042315
-18.000000 -0.003333 -0.046681
-17.960000 -0.003333 -0.050362
-17.920000 -0.003333 -0.053346
-17.880000 -0.003333 -0.055614
-17.840000 -0.003333 -0.057144
-17.800000 -0.003333 -0.057925
-17.760000 -0.003333 -0.057967
-17.720000 -0.003333 -0.057307
-17.680000 -0.003333 -0.056000
-17.640000 -0.003333 -0.054114
-17.600000 -0.003333 -0.051723
-17.560000 -0.003333 -0.048905
-17.520000 -0.003333 -0.045748
-17.480000 -0.003333 -0.042357
-17.440000 -0.003333 -0.038856
-17.400000 -0.003333 -0.035385
-17.360000 -0.003333 -0.032087
-17.320000 -0.003333 -0.029095
-17.280000 -0.003333 -0.026517
-17.240000 -0.003333 -0.024436
-17.200000 -0.003333 -0.022900
-17.160000 -0.003333 -0.021927
-17.120000 -0.003333 -0.021508
-17.080000 -0.003333 -0.021618
-17.040000 -0.003333 -0.022216
-17.000000 -0.003333 -0.023261
-16.960000 -0.003333 -0.024716
-16.920000 -0.003333 -0.026551
-16.880000 -0.003333 -0.028747
-16.840000 -0.003333 -0.031285
-16.800000 -0.003333 -0.034140
-16.760000 -0.003333 -0.037272
-16.720000 -0.003333 -0.040622
-16.680000 -0.003333 -0.044121
-16.640000 -0.003333 -0.047697
